Label	Weight	Text
l_general	1.511834	save the date may 17 pictures party
l_general	1.511834	shut up quiet
l_general	1.511834	finished
l_general	1.511834	go back to previous
l_general	1.511834	i want more
l_general	1.511834	health benefits
l_general	1.511834	attorney information will be helpful
l_general	1.511834	i like the first one
l_general	1.511834	opt for the second choice
l_general	1.511834	calendar i ' ll be at the garage from 8 till 3 this saturday
l_general	1.511834	i want the right one
l_general	1.511834	i need to go to the next one
l_general	1.511834	fitness
l_general	1.511834	opt for the last one
l_general	1.511834	just be quiet
l_general	1.511834	send lighter fluid to onenote
l_general	1.511834	b forty nine bus map brooklyn
l_general	1.511834	i need some assist
l_general	1.511834	i want to choose the last choice
l_general	1.511834	shut up
l_general	1.511834	just cancel it
l_general	1.511834	add imax theater to my upcoming events
l_general	1.511834	display the fastest way to san antonio from austin
l_general	1.511834	i am done
l_general	1.511834	" i want to create a note of title shopping list " " " " "
l_general	1.511834	opt for the lower choice
l_general	1.511834	be quiet now
l_general	1.511834	bring the previous one
l_general	1.511834	finish
l_general	1.511834	just cancel
l_general	1.511834	i need support
l_general	1.511834	rewards
l_general	1.511834	can you help me
l_general	1.511834	put applebee ' s on favorite list
l_general	1.511834	neither one
l_general	1.511834	when is paul available
l_general	1.511834	no no go back to
l_general	1.511834	i want to choose the fourth
l_general	1.511834	cancel that
l_general	1.511834	immigration
l_general	1.511834	create my favorites note
l_general	1.511834	attorney
l_general	1.511834	is there any help
l_general	1.511834	don't do that
l_general	1.511834	any one is ok
l_general	1.511834	tacoma please
l_general	1.511834	do nothing
l_general	1.511834	dunmore pa sonic sounds friday morning please
l_general	1.511834	day off
l_general	1.511834	it's done
l_general	1.511834	they look bad, can you give me other choices
l_general	1.511834	choose top right
l_general	1.511834	what's after that
l_general	1.511834	choose the first choice
l_general	1.511834	meeting my manager
l_general	1.511834	bend oregon exotic restaurants please
l_general	1.511834	select the bottom choice
l_general	1.511834	i want to choose third
l_general	1.511834	neither of those
l_general	1.511834	neither thank you
l_general	1.511834	no no no no stop talking
l_general	1.511834	repeat please
l_general	1.511834	please begin again
l_general	1.511834	next
l_general	1.511834	clear and start again
l_general	1.511834	recommend benefits
l_general	1.511834	i am finished
l_general	1.511834	schedule appointment for tomorrow please
l_general	1.511834	select the third one
l_general	1.511834	select lower one
l_general	1.511834	choose no.2
l_general	1.511834	open help
l_general	1.511834	never mind cancel that
l_general	1.511834	sorry
l_general	1.511834	i want to choose the left one
l_general	1.511834	clear last note
l_general	1.511834	go back on
l_general	1.511834	submit
l_general	1.511834	clear my save notes
l_general	1.511834	could you start it over
l_general	1.511834	i like second one
l_general	1.511834	never mind stop
l_general	1.511834	opt for first one
l_general	1.511834	benefits
l_general	1.511834	show previous
l_general	1.511834	free time this afternoon please
l_general	1.511834	don't do that anymore
l_general	1.511834	stayfit
l_general	1.511834	select any choice
l_general	1.511834	apply vacations
l_general	1.511834	my benefits
l_general	1.511834	how can i get it
l_general	1.511834	i want fourth
l_general	1.511834	address to city of atlanta corrections
l_general	1.511834	view tom chros availability
l_general	1.511834	display weekend plans
l_general	1.511834	none none
l_general	1.511834	voice activated reading of appointments this week
l_general	1.511834	exit exit
l_general	1.511834	create note with notepad
l_general	1.511834	travel suggestions
l_general	1.511834	no cancel that
l_general	1.511834	go to the next one
l_general	1.511834	nothing please
l_general	1.511834	previous one
l_general	1.511834	say again
l_general	1.511834	nobody cares stop talking
l_general	1.511834	none of those
l_general	1.511834	god shut up
l_general	1.511834	go to the next three items
l_general	1.511834	vacation
l_general	1.511834	to buy list
l_general	1.511834	start over
l_general	1.511834	add to wish - list computer ram
l_general	1.511834	santa barbara maine postal please
l_general	1.511834	go back to the last one
l_general	1.511834	mark state parks as favorite
l_general	1.511834	is there any real person
l_general	1.511834	nashville humane society rover please
l_general	1.511834	none of them thank you
l_general	1.511834	no no cancel it
l_general	1.511834	is keil available tomorrow
l_general	1.511834	no never mind
l_general	1.511834	schaumburg covenant church schaumburg illinois please
l_general	1.511834	at grocery list add milk
l_general	1.511834	back
l_general	1.511834	i love you to stop talking
l_general	1.511834	it's finished
l_general	1.511834	distance from taco bell to my location
l_general	1.511834	ok stop stop
