Label	Weight	Text
l_general	1.532934	back to last
l_general	1.532934	it ' s okay from me
l_general	1.532934	repeat please
l_general	1.532934	oh cancel
l_general	1.532934	what did you say
l_general	1.532934	what about the third one
l_general	1.532934	i like the third
l_general	1.532934	ok stop stop
l_general	1.532934	anything
l_general	1.532934	i want the fourth choice
l_general	1.532934	none none of them
l_general	1.532934	no cancel that
l_general	1.532934	i want fourth
l_general	1.532934	anyone is fine
l_general	1.532934	repeat
l_general	1.532934	return
l_general	1.532934	let me clear all the notes created on last monday
l_general	1.532934	bbq near olympia wa please
l_general	1.532934	go to the previous
l_general	1.532934	is there any real human
l_general	1.532934	be quiet now
l_general	1.532934	discounts
l_general	1.532934	submit
l_general	1.532934	i want to choose the right
l_general	1.532934	contact support
l_general	1.532934	choose the upper left choice
l_general	1.532934	end
l_general	1.532934	shut your mouth
l_general	1.532934	they look bad, can you give me other choices
l_general	1.532934	all finished
l_general	1.532934	choose the fourth one
l_general	1.532934	i like the bottom one
l_general	1.532934	check friday at 9 am
l_general	1.532934	how can i clear my notes
l_general	1.532934	get back please
l_general	1.532934	choose anyone
l_general	1.532934	show me the route to west avenue miami beach
l_general	1.532934	attorney
l_general	1.532934	opt for last
l_general	1.532934	display weekend plans
l_general	1.532934	go back to last one
l_general	1.532934	select the upper right
l_general	1.532934	soda popinski sf
l_general	1.532934	free time this afternoon please
l_general	1.532934	i mean stop listening
l_general	1.532934	cancel that
l_general	1.532934	show me the route to mother ' s home
l_general	1.532934	it's done
l_general	1.532934	show the previous one
l_general	1.532934	select any choice
l_general	1.532934	who can help me
l_general	1.532934	stay fit
l_general	1.532934	i am finished
l_general	1.532934	sorry
l_general	1.532934	stop talking
l_general	1.532934	don't do that
l_general	1.532934	oh don't do that
l_general	1.532934	" cancel all entries in the people to call " " note " " "
l_general	1.532934	cancel
l_general	1.532934	check if i have time for a meeting tonight
l_general	1.532934	it's finished
l_general	1.532934	i want left
l_general	1.532934	i don't want to choose any one
l_general	1.532934	choose one of it randomly
l_general	1.532934	i need some assist
l_general	1.532934	can you help
l_general	1.532934	quiet now
l_general	1.532934	say again
l_general	1.532934	immigration
l_general	1.532934	get back to the last one
l_general	1.532934	repeat that
l_general	1.532934	return to the previous one
l_general	1.532934	none of these
l_general	1.532934	a new note please
l_general	1.532934	display the fastest crossing across the sahara desert
l_general	1.532934	i like the top right one
l_general	1.532934	just be quiet
l_general	1.532934	nobody cares stop talking
l_general	1.532934	i like left one
l_general	1.532934	say that again
l_general	1.532934	no never mind
l_general	1.532934	i have not heard
l_general	1.532934	i want to talk to a human
l_general	1.532934	mark state parks as favorite
l_general	1.532934	save the current note
l_general	1.532934	do nothing
l_general	1.532934	opt for the right
l_general	1.532934	back to
l_general	1.532934	payway please
l_general	1.532934	please do nothing
l_general	1.532934	clear and start again
l_general	1.532934	give me some help
l_general	1.532934	opt for a random one
l_general	1.532934	i like the upper right
l_general	1.532934	i need to go to the next one
l_general	1.532934	no no cancel
l_general	1.532934	tesco ' s catterick garrison address please
l_general	1.532934	exit stop
l_general	1.532934	nerver mind
l_general	1.532934	i want to choose the fourth
l_general	1.532934	select any
l_general	1.532934	i don't want to select any one
l_general	1.532934	no stop
l_general	1.532934	go back to
l_general	1.532934	what after that
l_general	1.532934	how soon will jack be free
l_general	1.532934	exit exit
l_general	1.532934	add friends to party list in memos
l_general	1.532934	check lee ' s calender
l_general	1.532934	i want the left
l_general	1.532934	please return
l_general	1.532934	what's the next 2
l_general	1.532934	i want the lower choice
l_general	1.532934	neither thank you
l_general	1.532934	say again please
l_general	1.532934	never mind stop
l_general	1.532934	can you set a note up to mom
l_general	1.532934	affordable insurance washington ave albany ny 12222 please
l_general	1.532934	i need manual customer service
l_general	1.532934	again
l_general	1.532934	nothing please
l_general	1.532934	recommend benefits
l_general	1.532934	select a random one
l_general	1.532934	i want to choose lower right
l_general	1.532934	" i want to create a note of title shopping list " " " " "
l_general	1.532934	i like second
l_general	1.532934	add a task to wunderlist
l_general	1.532934	cancel never mind
l_general	1.532934	how many days are there between march 13th 2015 and today
l_general	1.532934	help me in clearing the shopping note
l_general	1.532934	any help
l_general	1.532934	submit it
l_general	1.532934	baby just be quiet
l_general	1.532934	select a random choice
l_general	1.532934	customer service
l_general	1.532934	forget about it
l_general	1.532934	could you say it again
l_general	1.532934	drive me to the fast one
l_general	1.532934	opt for first one
l_general	1.532934	cancel cancel
l_general	1.532934	benefits & rewards
l_general	1.532934	i want bottom
l_general	1.532934	is keil available tomorrow
l_general	1.532934	choose no.2
l_general	1.532934	no be quiet
l_general	1.532934	i am confirming keeping all items on lists
l_general	1.532934	show me the previous one
l_general	1.532934	previous one
l_general	1.532934	quit
l_general	1.532934	ojai apple picking
l_general	1.532934	add fred george to onenote
l_general	1.532934	no cancel cancel
l_general	1.532934	done
l_general	1.532934	start again
l_general	1.532934	opt for left
l_general	1.532934	restart
l_general	1.532934	help
l_general	1.532934	visa
l_general	1.532934	shut up quiet
l_general	1.532934	show me the road to the church
l_general	1.532934	neither one
l_general	1.532934	next
l_general	1.532934	back please
l_general	1.532934	neither one of them
l_general	1.532934	opt for the lower choice
l_general	1.532934	i need real human help
l_general	1.532934	none of them
l_general	1.532934	time & absense
l_general	1.532934	show the next 4 items
l_general	1.532934	what before that
l_general	1.532934	want to apply sick off
l_general	1.532934	dismiss
l_general	1.532934	select the bottom choice
l_general	1.532934	dunmore pa sonic sounds friday morning please
l_general	1.532934	choose top right
l_general	1.532934	opt for the second choice
l_general	1.532934	none of those
l_general	1.532934	bend oregon exotic restaurants please
l_general	1.532934	what's up next
l_general	1.532934	health benefits
l_general	1.532934	i need some help
l_general	1.532934	select upper
l_general	1.532934	add tasks to wunderlist
l_general	1.532934	no be quiet now
l_general	1.532934	type in notepad
l_general	1.532934	any one is ok
l_general	1.532934	total rewards
l_general	1.532934	previous one please
l_general	1.532934	just cancel
l_general	1.532934	show previous
l_general	1.532934	opt for any of it
l_general	1.532934	distance from taco bell to my location
l_general	1.532934	what about the last
l_general	1.532934	get back
l_general	1.532934	do i have anything on wednesday
l_general	1.532934	god shut up
l_general	1.532934	when is paul available
l_general	1.532934	go to the next one
l_general	1.532934	never mind cancel
l_general	1.532934	is there any real person
l_general	1.532934	how to do it
l_general	1.532934	go back to the last one
l_general	1.532934	i need support
l_general	1.532934	create my favorites note
l_general	1.532934	go back
l_general	1.532934	my benefits
l_general	1.532934	finished with
l_general	1.532934	i like the third choice
l_general	1.532934	i want to choose right
l_general	1.532934	shut up
l_general	1.532934	check - in room three forty seven
l_general	1.532934	waffles recipe is my new note to be created
l_general	1.532934	can you help me
l_general	1.532934	add my current location as home
l_general	1.532934	i said stop
l_general	1.532934	i want more
l_general	1.532934	address to city of atlanta corrections
l_general	1.532934	i want the second one
l_general	1.532934	i want neither of them
l_general	1.532934	what's next
l_general	1.532934	add an event to visit 209 nashville gym
l_general	1.532934	i want to choose bottom one
l_general	1.532934	talk to a human
l_general	1.532934	i want to choose the left one
l_general	1.532934	santa barbara maine postal please
l_general	1.532934	create note with notepad
l_general	1.532934	never mind cancel that
l_general	1.532934	could you start it over
l_general	1.532934	what was that again
l_general	1.532934	no shut up
l_general	1.532934	some help
l_general	1.532934	get back to last
l_general	1.532934	how can i get it
l_general	1.532934	pardon
l_general	1.532934	show me samuel ' s availability for tuesday morning
l_general	1.532934	what's more
l_general	1.532934	hey stop
l_general	1.532934	start over
l_general	1.532934	meeting my manager
l_general	1.532934	apply vacations
l_general	1.532934	choose last one
l_general	1.532934	i like the first one
l_general	1.532934	don't do that anymore
l_general	1.532934	cancelled
l_general	1.532934	i want none of them
l_general	1.532934	contact the customer service
l_general	1.532934	show the next 3
l_general	1.532934	what's before that
l_general	1.532934	stayfit
l_general	1.532934	i want to choose third
l_general	1.532934	add to wish - list computer ram
l_general	1.532934	update note of number one
l_general	1.532934	voice activated reading of appointments this week
l_general	1.532934	b forty nine bus map brooklyn
l_general	1.532934	start over it
l_general	1.532934	neither
l_general	1.532934	apply leave
l_general	1.532934	tell me the event details
l_general	1.532934	i am done
l_general	1.532934	human service
l_general	1.532934	oh my god shut up
l_general	1.532934	rewards
l_general	1.532934	yes .
l_general	1.532934	add a new event on 27 - apr
l_general	1.532934	none none
l_general	1.532934	shut the fuck up
l_general	1.532934	no cancel it
l_general	1.532934	last step
l_general	1.532934	get for me rilo eagle street address
l_general	1.532934	show the next one
l_general	1.532934	yep
