Label	Weight	Text
l_general	1.542169	start it over
l_general	1.542169	payway please
l_general	1.542169	contact support
l_general	1.542169	add an event to visit 209 nashville gym
l_general	1.542169	help me in clearing the shopping note
l_general	1.542169	start over it
l_general	1.542169	repeat
l_general	1.542169	i want to choose lower right
l_general	1.542169	yep
l_general	1.542169	exit stop
l_general	1.542169	i need manual customer service
l_general	1.542169	where i can find fishinger road dance class
l_general	1.542169	oh cancel
l_general	1.542169	i like left one
l_general	1.542169	go to the next one
l_general	1.542169	human service
l_general	1.542169	immigration
l_general	1.542169	no be quiet now
l_general	1.542169	benefits
l_general	1.542169	add imax theater to my upcoming events
l_general	1.542169	last step
l_general	1.542169	get back to the last one
l_general	1.542169	santa barbara maine postal please
l_general	1.542169	quit
l_general	1.542169	i need real human help
l_general	1.542169	it's finished
l_general	1.542169	i want to choose the right
l_general	1.542169	clear for me all the dummy notes
l_general	1.542169	any help
l_general	1.542169	i want none of them
l_general	1.542169	select the last choice
l_general	1.542169	i like second one
l_general	1.542169	anyone is fine
l_general	1.542169	select the upper right
l_general	1.542169	how can i clear my notes
l_general	1.542169	be quiet now
l_general	1.542169	please clear the untitled notes for me
l_general	1.542169	never mind
l_general	1.542169	how many days are there between march 13th 2015 and today
l_general	1.542169	how soon will jack be free
l_general	1.542169	go back on
l_general	1.542169	please help
l_general	1.542169	be quiet
l_general	1.542169	no cancel cancel
l_general	1.542169	clear my save notes
l_general	1.542169	what before that
l_general	1.542169	add mark to guest list
l_general	1.542169	previous one please
l_general	1.542169	choose the bottom left
l_general	1.542169	select the lower one
l_general	1.542169	i want fourth
l_general	1.542169	select the bottom choice
l_general	1.542169	it ' s okay from me
l_general	1.542169	select a random choice
l_general	1.542169	bring the previous one
l_general	1.542169	all finished
l_general	1.542169	i like second
l_general	1.542169	i like the bottom one
l_general	1.542169	no cancel
l_general	1.542169	total rewards
l_general	1.542169	choose last one
l_general	1.542169	what is the previous
l_general	1.542169	let me clear all the notes created on last monday
l_general	1.542169	no no cancel
l_general	1.542169	affordable insurance washington ave albany ny 12222 please
l_general	1.542169	tar
l_general	1.542169	go away
l_general	1.542169	attorney
l_general	1.542169	dismiss
l_general	1.542169	boudoir photo shoot ballard
l_general	1.542169	cancelled
l_general	1.542169	choose the fourth one
l_general	1.542169	what's next
l_general	1.542169	travel
l_general	1.542169	show me the route to mother ' s home
l_general	1.542169	i want left
l_general	1.542169	neither
l_general	1.542169	exit exit
l_general	1.542169	cancel never mind
l_general	1.542169	i want the left
l_general	1.542169	" cancel all entries in the people to call " " note " " "
l_general	1.542169	how far is gainesville from here
l_general	1.542169	go forward
l_general	1.542169	just be
l_general	1.542169	stop talking
l_general	1.542169	waffles recipe is my new note to be created
l_general	1.542169	clear all items from the chores list .
l_general	1.542169	choose the first choice
l_general	1.542169	none of them thank you
l_general	1.542169	come on stop
l_general	1.542169	at grocery list add milk
l_general	1.542169	sick oof
l_general	1.542169	day off
l_general	1.542169	no be quiet
l_general	1.542169	add friends to party list in memos
l_general	1.542169	back
l_general	1.542169	add a new task finish assignment
l_general	1.542169	check - in room three forty seven
l_general	1.542169	neither of those
l_general	1.542169	how can i get it
l_general	1.542169	voice activated reading of appointments this week
l_general	1.542169	i want to choose the last choice
l_general	1.542169	" i want to create a note of title shopping list " " " " "
l_general	1.542169	choose one of it randomly
l_general	1.542169	end
l_general	1.542169	add tasks to wunderlist
l_general	1.542169	none of these
l_general	1.542169	i want to talk to a human
l_general	1.542169	return
l_general	1.542169	how far is orlando from new york
l_general	1.542169	show me samuel ' s availability for tuesday morning
l_general	1.542169	help
l_general	1.542169	i am confirming keeping all items on lists
l_general	1.542169	end it
l_general	1.542169	what's the next 2
l_general	1.542169	do nothing
l_general	1.542169	add fred george to onenote
l_general	1.542169	opt for the right
l_general	1.542169	opt for first one
l_general	1.542169	i want to choose bottom one
l_general	1.542169	go back to previous
l_general	1.542169	show me the route to west avenue miami beach
l_general	1.542169	restart
l_general	1.542169	choose no.2
l_general	1.542169	back to last step
l_general	1.542169	select upper
l_general	1.542169	i want the lower choice
l_general	1.542169	is there any person i can talk to
l_general	1.542169	i need some assist
l_general	1.542169	talk to a human
l_general	1.542169	ok stop stop
l_general	1.542169	show me tomorrow ' s wedding party time
l_general	1.542169	i like upper right
l_general	1.542169	can i talk to a person
l_general	1.542169	open help
l_general	1.542169	i mean stop listening
l_general	1.542169	that ' s good
l_general	1.542169	select the third one
l_general	1.542169	hey stop
l_general	1.542169	i want the right one
l_general	1.542169	no go back to
l_general	1.542169	go to the previous one
l_general	1.542169	show the next one
l_general	1.542169	dunmore pa sonic sounds friday morning please
l_general	1.542169	i like the third choice
l_general	1.542169	quiet
l_general	1.542169	health benefits
l_general	1.542169	stayfit
l_general	1.542169	put applebee ' s on favorite list
l_general	1.542169	b forty nine bus map brooklyn
l_general	1.542169	some help
l_general	1.542169	choose the upper right one
l_general	1.542169	show previous
l_general	1.542169	holomap stockholm metro (3d map) please
l_general	1.542169	none none
l_general	1.542169	is there any real person
l_general	1.542169	i like the top right one
l_general	1.542169	cancel that
l_general	1.542169	i want right one
l_general	1.542169	schedule appointment for tomorrow please
l_general	1.542169	display the fastest crossing across the sahara desert
l_general	1.542169	back to the last one
l_general	1.542169	tell me the event details
l_general	1.542169	anything
l_general	1.542169	it's done
l_general	1.542169	view tom chros availability
l_general	1.542169	choose anyone
l_general	1.542169	select third
l_general	1.542169	i want to choose the fourth
l_general	1.542169	can you clear mom note
l_general	1.542169	show the next two options
l_general	1.542169	neither thank you
l_general	1.542169	any one is ok
l_general	1.542169	cancel it
l_general	1.542169	done
l_general	1.542169	update note of number one
l_general	1.542169	display the fastest way to san antonio from austin
l_general	1.542169	all set
l_general	1.542169	what after that
l_general	1.542169	opt for a random one
l_general	1.542169	back to last
l_general	1.542169	soda popinski sf
l_general	1.542169	search for meetings with chris
l_general	1.542169	clear last note
l_general	1.542169	no no no no stop talking
l_general	1.542169	customer service
l_general	1.542169	opt for the lower choice
l_general	1.542169	back to
l_general	1.542169	restart it
l_general	1.542169	can you help me
l_general	1.542169	forget about it
l_general	1.542169	no shut up
l_general	1.542169	none of those
l_general	1.542169	check lee ' s calender
l_general	1.542169	go back to
l_general	1.542169	display weekend plans
l_general	1.542169	say again
l_general	1.542169	my god shut up
l_general	1.542169	please begin again
l_general	1.542169	add to wish - list computer ram
l_general	1.542169	choose the upper left choice
l_general	1.542169	i said stop
l_general	1.542169	i ' m at home
l_general	1.542169	benefits & rewards
l_general	1.542169	start over
l_general	1.542169	what about the last
l_general	1.542169	tesco ' s catterick garrison address please
l_general	1.542169	i want to choose the lower choice
l_general	1.542169	just cancel
l_general	1.542169	turn over a new leaf
l_general	1.542169	add my current location as home
l_general	1.542169	sorry, don't do it
l_general	1.542169	none of them
l_general	1.542169	never mind cancel that
l_general	1.542169	bend oregon exotic restaurants please
l_general	1.542169	get back
l_general	1.542169	go to the next three items
l_general	1.542169	quiet now
l_general	1.542169	can you set a note up to mom
l_general	1.542169	i want more
l_general	1.542169	when is paul available
l_general	1.542169	please do nothing
l_general	1.542169	sorry
l_general	1.542169	schaumburg covenant church schaumburg illinois please
l_general	1.542169	ojai apple picking
l_general	1.542169	what's after that
l_general	1.542169	select lower one
l_general	1.542169	i like the third
l_general	1.542169	select any of it
l_general	1.542169	i want neither of them
l_general	1.542169	i want bottom
l_general	1.542169	i want to choose the first one
l_general	1.542169	show the next 4 items
l_general	1.542169	i want the first
l_general	1.542169	can you help
l_general	1.542169	i have not heard
l_general	1.542169	save the current note
l_general	1.542169	opt for any of it
l_general	1.542169	cancel
l_general	1.542169	give me some help
l_general	1.542169	check if i have time for a meeting tonight
l_general	1.542169	select no.5
l_general	1.542169	select the right one
l_general	1.542169	canceled
l_general	1.542169	nothing never mind
l_general	1.542169	finished with
l_general	1.542169	select my current location
l_general	1.542169	nobody cares stop talking
l_general	1.542169	i didn't hear repeat again
l_general	1.542169	discounts
l_general	1.542169	cancel app
l_general	1.542169	what's before that
l_general	1.542169	choose last
l_general	1.542169	opt for last
l_general	1.542169	go back to last one
l_general	1.542169	go back please
l_general	1.542169	shut up
l_general	1.542169	oh my god shut up
l_general	1.542169	show the next 3
l_general	1.542169	i am finished
l_general	1.542169	no cancel that
l_general	1.542169	back please
l_general	1.542169	and after that
l_general	1.542169	never mind cancel
l_general	1.542169	just be quiet
l_general	1.542169	i need some help
l_general	1.542169	calendar for november 1948
l_general	1.542169	neither one of them
l_general	1.542169	get back to last
l_general	1.542169	what about next one
l_general	1.542169	tacoma please
l_general	1.542169	choose top right
l_general	1.542169	free time this afternoon please
l_general	1.542169	get directions to uniondale high school
l_general	1.542169	distance from taco bell to my location
l_general	1.542169	is there any real human
l_general	1.542169	shut the fuck up
l_general	1.542169	select fourth one
l_general	1.542169	they look bad, can you give me other choices
l_general	1.542169	check friday at 9 am
l_general	1.542169	go to the previous
l_general	1.542169	i want the second one
l_general	1.542169	go back
l_general	1.542169	meeting my manager
l_general	1.542169	visa
l_general	1.542169	submit
l_general	1.542169	none
l_general	1.542169	a new note please
l_general	1.542169	turn off stop
l_general	1.542169	i don't want to choose any one
l_general	1.542169	bbq near olympia wa please
l_general	1.542169	create my favorites note
l_general	1.542169	pardon
l_general	1.542169	i need help
l_general	1.542169	rewards
l_general	1.542169	return to the previous one
l_general	1.542169	recommend benefits
l_general	1.542169	select a random one
l_general	1.542169	repeat that
l_general	1.542169	create note with notepad
l_general	1.542169	no never mind
l_general	1.542169	add a task to wunderlist
l_general	1.542169	move to the next one
l_general	1.542169	what was that again
l_general	1.542169	god shut up
l_general	1.542169	am i free to be with friends saturday
l_general	1.542169	select any
l_general	1.542169	choose top right one
l_general	1.542169	again
l_general	1.542169	opt for left
l_general	1.542169	go back to the last one
l_general	1.542169	contact the customer service
l_general	1.542169	show the previous one
l_general	1.542169	opt for the last one
l_general	1.542169	where i am driving right now
l_general	1.542169	okay i got it
l_general	1.542169	next
l_general	1.542169	i need support
l_general	1.542169	time & absense
l_general	1.542169	is keil available tomorrow
l_general	1.542169	fitness
l_general	1.542169	could you say it again
l_general	1.542169	no stop
l_general	1.542169	i am done
l_general	1.542169	turn off
l_general	1.542169	do i have anything on wednesday
l_general	1.542169	i like the upper right
l_general	1.542169	oof
l_general	1.542169	calendar i ' ll be at the garage from 8 till 3 this saturday
l_general	1.542169	previous one
l_general	1.542169	repeat please
l_general	1.542169	to buy list
None	51.2	i want to all of them
None	51.2	all of them
None	51.2	i want to all of them
None	51.2	all of them
None	51.2	i want to all of them
None	51.2	all of them
None	51.2	i want to all of them
None	51.2	all of them
None	51.2	i want to all of them
None	51.2	all of them
q_chitchat	1	Are you smart
q_chitchat	1	I'm chewing gum right now
q_chitchat	1	I am hungry
q_chitchat	1	Are you selling my secrets
q_chitchat	1	Are you with the CIA
q_chitchat	1	Hi Alexa
q_chitchat	1	You're really smart
q_chitchat	1	I wish you would say something else
q_chitchat	1	I'm in love with you.
q_chitchat	1	I thank you
