Label	Weight	Text
l_general	1.52381	select my current location
l_general	1.52381	i like the third choice
l_general	1.52381	help
l_general	1.52381	open help
l_general	1.52381	i ' m at home
l_general	1.52381	distance from taco bell to my location
l_general	1.52381	display weekend plans
l_general	1.52381	previous one please
l_general	1.52381	uani street
l_general	1.52381	select the bottom choice
l_general	1.52381	neither one of them
l_general	1.52381	never mind cancel that
l_general	1.52381	get for me rilo eagle street address
l_general	1.52381	i need help
l_general	1.52381	nothing never mind
l_general	1.52381	address to city of atlanta corrections
l_general	1.52381	can you help me
l_general	1.52381	opt for last
l_general	1.52381	check friday at 9 am
l_general	1.52381	total rewards
l_general	1.52381	save the date may 17 pictures party
l_general	1.52381	check lee ' s calender
l_general	1.52381	i need some assist
l_general	1.52381	add a new task finish assignment
l_general	1.52381	back please
l_general	1.52381	opt for the lower choice
l_general	1.52381	hey stop
l_general	1.52381	what's the next 2
l_general	1.52381	holomap stockholm metro (3d map) please
l_general	1.52381	get back to last
l_general	1.52381	okay i got it
l_general	1.52381	who can help me
l_general	1.52381	shut up quiet
l_general	1.52381	no cancel
l_general	1.52381	come on stop
l_general	1.52381	put applebee ' s on favorite list
l_general	1.52381	finished
l_general	1.52381	show the next 4 items
l_general	1.52381	customer service
l_general	1.52381	some help
l_general	1.52381	i want fourth
l_general	1.52381	just cancel it
l_general	1.52381	quiet
l_general	1.52381	restart it
l_general	1.52381	and after that
l_general	1.52381	is there any real person
l_general	1.52381	i want to choose lower right
l_general	1.52381	turn off stop
l_general	1.52381	immigration
l_general	1.52381	i want right one
l_general	1.52381	sick oof
l_general	1.52381	recommend benefits
l_general	1.52381	add friends to party list in memos
l_general	1.52381	ok stop stop
l_general	1.52381	yes .
l_general	1.52381	back
l_general	1.52381	go forward
l_general	1.52381	i am confirming keeping all items on lists
l_general	1.52381	a new note please
l_general	1.52381	say again please
l_general	1.52381	stop please
l_general	1.52381	show more
l_general	1.52381	choose the bottom left
l_general	1.52381	go back to last one
l_general	1.52381	calendar i ' ll be at the garage from 8 till 3 this saturday
l_general	1.52381	choose the upper left choice
l_general	1.52381	human service
l_general	1.52381	apply leave
l_general	1.52381	opt for left
l_general	1.52381	go back to the last one
l_general	1.52381	finish
l_general	1.52381	sorry, don't do it
l_general	1.52381	go back on
l_general	1.52381	i need manual customer service
l_general	1.52381	i want to talk to a human
l_general	1.52381	can you clear mom note
l_general	1.52381	opt for the left one
l_general	1.52381	go away
l_general	1.52381	tell me the event details
l_general	1.52381	to buy list
l_general	1.52381	is there any real human
l_general	1.52381	choose anyone
l_general	1.52381	dismiss
l_general	1.52381	no shut up
l_general	1.52381	none of those
l_general	1.52381	how to do it
l_general	1.52381	what after that
l_general	1.52381	show me samuel ' s availability for tuesday morning
l_general	1.52381	add imax theater to my upcoming events
l_general	1.52381	repeat
l_general	1.52381	go to the previous one
l_general	1.52381	it's finished
l_general	1.52381	please help
l_general	1.52381	go back to
l_general	1.52381	" cancel all entries in the people to call " " note " " "
l_general	1.52381	say that again
l_general	1.52381	where i am driving right now
l_general	1.52381	mark state parks as favorite
l_general	1.52381	any of it
l_general	1.52381	pardon
l_general	1.52381	select the last choice
l_general	1.52381	is there any help
l_general	1.52381	exit stop
l_general	1.52381	add mark to guest list
l_general	1.52381	how can i clear my notes
l_general	1.52381	display the fastest way to san antonio from austin
l_general	1.52381	never mind cancel
l_general	1.52381	move to the next one
l_general	1.52381	neither one
l_general	1.52381	i want third one
l_general	1.52381	select no.5
l_general	1.52381	tar
l_general	1.52381	i want left
l_general	1.52381	time & absense
l_general	1.52381	i want the left
l_general	1.52381	legal
l_general	1.52381	no no cancel it
l_general	1.52381	i like the first one
l_general	1.52381	go to the next one
l_general	1.52381	select the upper right
l_general	1.52381	add oatmeal to shopping list .
l_general	1.52381	choose last one
l_general	1.52381	please clear the untitled notes for me
l_general	1.52381	waffles recipe is my new note to be created
l_general	1.52381	get back
l_general	1.52381	choose one of it randomly
l_general	1.52381	discounts
l_general	1.52381	bend oregon exotic restaurants please
l_general	1.52381	it ' s okay from me
l_general	1.52381	attorney
l_general	1.52381	go back please
l_general	1.52381	i have not heard
l_general	1.52381	b forty nine bus map brooklyn
l_general	1.52381	be quiet
l_general	1.52381	choose no.2
l_general	1.52381	return
l_general	1.52381	display the fastest crossing across the sahara desert
l_general	1.52381	exit exit
l_general	1.52381	none none of them
l_general	1.52381	do i have anything on wednesday
l_general	1.52381	baby just be quiet
l_general	1.52381	i need some help
l_general	1.52381	i want to choose the fourth
l_general	1.52381	save the current note
l_general	1.52381	view tom chros availability
l_general	1.52381	what is the previous
l_general	1.52381	travel suggestions
l_general	1.52381	cancel it
l_general	1.52381	finished with
l_general	1.52381	show the next two options
l_general	1.52381	don't do that anymore
l_general	1.52381	no stop
l_general	1.52381	bbq near olympia wa please
l_general	1.52381	day off
l_general	1.52381	none of these
l_general	1.52381	start again
l_general	1.52381	type in notepad
l_general	1.52381	show previous
l_general	1.52381	what was that again
l_general	1.52381	i am finished
l_general	1.52381	tacoma please
