Label	Weight	Text
l_general	1.514793	choose the upper right one
l_general	1.514793	i want neither of them
l_general	1.514793	finished with
l_general	1.514793	no cancel
l_general	1.514793	calendar i ' ll be at the garage from 8 till 3 this saturday
l_general	1.514793	do nothing
l_general	1.514793	let me clear all the notes created on last monday
l_general	1.514793	voice activated reading of appointments this week
l_general	1.514793	select third
l_general	1.514793	oof
l_general	1.514793	i want to choose the fourth
l_general	1.514793	meeting my manager
l_general	1.514793	exit stop
l_general	1.514793	can you clear mom note
l_general	1.514793	none none of them
l_general	1.514793	okay i got it
l_general	1.514793	back to last step
l_general	1.514793	say that again
l_general	1.514793	can you set a note up to mom
l_general	1.514793	health benefits
l_general	1.514793	bend oregon exotic restaurants please
l_general	1.514793	choose the fourth one
l_general	1.514793	i like the third choice
l_general	1.514793	baby just be quiet
l_general	1.514793	choose the bottom left
l_general	1.514793	nowhere just be quiet
l_general	1.514793	what about the last
l_general	1.514793	soda popinski sf
l_general	1.514793	holomap stockholm metro (3d map) please
l_general	1.514793	end
l_general	1.514793	travel
l_general	1.514793	i like the third
l_general	1.514793	shut up be quiet
l_general	1.514793	i need to go to the next one
l_general	1.514793	all finished
l_general	1.514793	no go back to
l_general	1.514793	i want to talk to a real human
l_general	1.514793	go to the previous one
l_general	1.514793	back to last
l_general	1.514793	fitness
l_general	1.514793	cancel app
l_general	1.514793	next
l_general	1.514793	none of those
l_general	1.514793	how many days are there between march 13th 2015 and today
l_general	1.514793	select the first
l_general	1.514793	finished
l_general	1.514793	no no cancel
l_general	1.514793	total rewards
l_general	1.514793	give me some help
l_general	1.514793	never mind cancel that
l_general	1.514793	display the fastest crossing across the sahara desert
l_general	1.514793	cancelled
l_general	1.514793	i said stop
l_general	1.514793	forget about it
l_general	1.514793	show me tomorrow ' s wedding party time
l_general	1.514793	check - in room three forty seven
l_general	1.514793	clear last note
l_general	1.514793	send lighter fluid to onenote
l_general	1.514793	bring the previous one
l_general	1.514793	mark state parks as favorite
l_general	1.514793	a new note please
l_general	1.514793	santa barbara maine postal please
l_general	1.514793	i didn't hear repeat again
l_general	1.514793	what was that again
l_general	1.514793	what did you say
l_general	1.514793	return to the previous one
l_general	1.514793	be quiet now
l_general	1.514793	i need manual customer service
l_general	1.514793	get for me rilo eagle street address
l_general	1.514793	i mean stop listening
l_general	1.514793	do i have anything on wednesday
l_general	1.514793	please help
l_general	1.514793	check friday at 9 am
l_general	1.514793	neither thank you
l_general	1.514793	start again
l_general	1.514793	show me the route to mother ' s home
l_general	1.514793	what is the previous
l_general	1.514793	and after that
l_general	1.514793	i want more
l_general	1.514793	add to wish - list computer ram
l_general	1.514793	any help
l_general	1.514793	immigration
l_general	1.514793	choose the first choice
l_general	1.514793	apply vacations
l_general	1.514793	i want third one
l_general	1.514793	they look bad, can you give me other choices
l_general	1.514793	show me the previous one
l_general	1.514793	no cancel it
l_general	1.514793	what's up next
l_general	1.514793	neither one of them
l_general	1.514793	b forty nine bus map brooklyn
l_general	1.514793	show the next one
l_general	1.514793	nerver mind
l_general	1.514793	no be quiet now
l_general	1.514793	apply leave
l_general	1.514793	i want to choose bottom one
l_general	1.514793	update note of number one
l_general	1.514793	any of it
l_general	1.514793	i want the lower choice
l_general	1.514793	i am done
l_general	1.514793	select the bottom choice
l_general	1.514793	canceled
l_general	1.514793	could you start it over
l_general	1.514793	return
l_general	1.514793	get directions to uniondale high school
l_general	1.514793	i need help
l_general	1.514793	attorney
l_general	1.514793	some help
l_general	1.514793	" i want to create a note of title shopping list " " " " "
l_general	1.514793	go forward
l_general	1.514793	select any
l_general	1.514793	ojai apple picking
l_general	1.514793	exit exit
l_general	1.514793	go back to previous
l_general	1.514793	affordable insurance washington ave albany ny 12222 please
l_general	1.514793	show me the route to west avenue miami beach
l_general	1.514793	what's after that
l_general	1.514793	move to the next one
l_general	1.514793	i want to choose the lower choice
l_general	1.514793	go back to
l_general	1.514793	my benefits
l_general	1.514793	go back to the last one
l_general	1.514793	add a new event on 27 - apr
l_general	1.514793	anything
l_general	1.514793	address to city of atlanta corrections
l_general	1.514793	neither of those
l_general	1.514793	i don't want to select any one
l_general	1.514793	cancel never mind
l_general	1.514793	i love you to stop talking
l_general	1.514793	any one is ok
l_general	1.514793	schedule appointment for tomorrow please
l_general	1.514793	i like the first one
l_general	1.514793	shut up quiet
l_general	1.514793	i want to choose second one
l_general	1.514793	choose last
l_general	1.514793	i like second
l_general	1.514793	shut up
l_general	1.514793	what about next one
l_general	1.514793	select the last choice
l_general	1.514793	select any choice
l_general	1.514793	show me the next
l_general	1.514793	ok stop stop
l_general	1.514793	is the distance betwee the zoo and my current location thirteen miles
l_general	1.514793	opt for the last one
l_general	1.514793	travel advisory to india
l_general	1.514793	what's the next 2
l_general	1.514793	bbq near olympia wa please
l_general	1.514793	go away
l_general	1.514793	i ' m at home
l_general	1.514793	who can help me
l_general	1.514793	opt for the lower choice
l_general	1.514793	back to the last one
l_general	1.514793	is keil available tomorrow
l_general	1.514793	sorry, don't do it
l_general	1.514793	show the next 4 items
l_general	1.514793	i don't want to choose any one
l_general	1.514793	choose top right
l_general	1.514793	i need real human help
l_general	1.514793	human service
l_general	1.514793	add imax theater to my upcoming events
l_general	1.514793	choose top right one
l_general	1.514793	add a new task finish assignment
l_general	1.514793	when is paul available
l_general	1.514793	travel advisory
l_general	1.514793	neither one
l_general	1.514793	back to
l_general	1.514793	dismiss
l_general	1.514793	shut your mouth
l_general	1.514793	just be
l_general	1.514793	oh don't do that
l_general	1.514793	yep
l_general	1.514793	cancel it
l_general	1.514793	i like the top right one
l_general	1.514793	no cancel that
l_general	1.514793	never mind
l_general	1.514793	get back to the last one
l_general	1.514793	i want to choose the left one
l_general	1.514793	select my current location
l_general	1.514793	what about the third one
l_general	1.514793	leave
l_general	1.514793	quiet now
l_general	1.514793	no no no no stop talking
l_general	1.514793	i want bottom
l_general	1.514793	restart it
l_general	1.514793	nashville humane society rover please
l_general	1.514793	i like second one
l_general	1.514793	none of these
l_general	1.514793	add an event to visit 209 nashville gym
l_general	1.514793	stop talking
l_general	1.514793	pull up my appointment find out how much time i have before my next appointment
l_general	1.514793	i want the second one
l_general	1.514793	select a random choice
l_general	1.514793	oh my god shut up
l_general	1.514793	just cancel it
l_general	1.514793	i like upper right
l_general	1.514793	it's done
l_general	1.514793	select the upper right
l_general	1.514793	i want fourth
l_general	1.514793	save the current note
l_general	1.514793	select a random one
l_general	1.514793	how can i clear my notes
l_general	1.514793	choose anyone
l_general	1.514793	last step
l_general	1.514793	i want to choose the right
