Label	Weight	Text
l_general	1.52994	back to last
l_general	1.52994	it ' s okay from me
l_general	1.52994	repeat please
l_general	1.52994	oh cancel
l_general	1.52994	what did you say
l_general	1.52994	what about the third one
l_general	1.52994	i like the third
l_general	1.52994	ok stop stop
l_general	1.52994	anything
l_general	1.52994	i want the fourth choice
l_general	1.52994	none none of them
l_general	1.52994	no cancel that
l_general	1.52994	i want fourth
l_general	1.52994	anyone is fine
l_general	1.52994	repeat
l_general	1.52994	return
l_general	1.52994	let me clear all the notes created on last monday
l_general	1.52994	bbq near olympia wa please
l_general	1.52994	go to the previous
l_general	1.52994	is there any real human
l_general	1.52994	be quiet now
l_general	1.52994	discounts
l_general	1.52994	submit
l_general	1.52994	i want to choose the right
l_general	1.52994	contact support
l_general	1.52994	choose the upper left choice
l_general	1.52994	end
l_general	1.52994	shut your mouth
l_general	1.52994	they look bad, can you give me other choices
l_general	1.52994	all finished
l_general	1.52994	choose the fourth one
l_general	1.52994	i like the bottom one
l_general	1.52994	check friday at 9 am
l_general	1.52994	how can i clear my notes
l_general	1.52994	get back please
l_general	1.52994	choose anyone
l_general	1.52994	show me the route to west avenue miami beach
l_general	1.52994	attorney
l_general	1.52994	opt for last
l_general	1.52994	display weekend plans
l_general	1.52994	go back to last one
l_general	1.52994	select the upper right
l_general	1.52994	soda popinski sf
l_general	1.52994	free time this afternoon please
l_general	1.52994	i mean stop listening
l_general	1.52994	cancel that
l_general	1.52994	show me the route to mother ' s home
l_general	1.52994	it's done
l_general	1.52994	show the previous one
l_general	1.52994	select any choice
l_general	1.52994	who can help me
l_general	1.52994	stay fit
l_general	1.52994	i am finished
l_general	1.52994	sorry
l_general	1.52994	stop talking
l_general	1.52994	don't do that
l_general	1.52994	oh don't do that
l_general	1.52994	" cancel all entries in the people to call " " note " " "
l_general	1.52994	cancel
l_general	1.52994	check if i have time for a meeting tonight
l_general	1.52994	it's finished
l_general	1.52994	i want left
l_general	1.52994	i don't want to choose any one
l_general	1.52994	choose one of it randomly
l_general	1.52994	i need some assist
l_general	1.52994	can you help
l_general	1.52994	quiet now
l_general	1.52994	say again
l_general	1.52994	immigration
l_general	1.52994	get back to the last one
l_general	1.52994	repeat that
l_general	1.52994	return to the previous one
l_general	1.52994	none of these
l_general	1.52994	a new note please
l_general	1.52994	display the fastest crossing across the sahara desert
l_general	1.52994	i like the top right one
l_general	1.52994	just be quiet
l_general	1.52994	nobody cares stop talking
l_general	1.52994	i like left one
l_general	1.52994	say that again
l_general	1.52994	no never mind
l_general	1.52994	i have not heard
l_general	1.52994	i want to talk to a human
l_general	1.52994	all set
l_general	1.52994	calendar i ' ll be at the garage from 8 till 3 this saturday
l_general	1.52994	go forward
l_general	1.52994	add imax theater to my upcoming events
l_general	1.52994	add oatmeal to shopping list .
l_general	1.52994	go back on
l_general	1.52994	is there any person i can talk to
l_general	1.52994	what is the previous
l_general	1.52994	schaumburg covenant church schaumburg illinois please
l_general	1.52994	leave
l_general	1.52994	opt for the left one
l_general	1.52994	opt for the second
l_general	1.52994	clear all items from the chores list .
l_general	1.52994	the meeting will last for one hour
l_general	1.52994	back to the last one
l_general	1.52994	none of them thank you
l_general	1.52994	i want to choose the first one
l_general	1.52994	no no no no stop talking
l_general	1.52994	a new note of name business solutions
l_general	1.52994	i like upper right
l_general	1.52994	back to last step
l_general	1.52994	show me the next
l_general	1.52994	is the distance betwee the zoo and my current location thirteen miles
l_general	1.52994	i want right one
l_general	1.52994	no go back to
l_general	1.52994	clear my save notes
l_general	1.52994	turn off
l_general	1.52994	choose last
l_general	1.52994	i ' m at home
l_general	1.52994	select third
